iteration,0,1,2,3,4,5,6,7
36713,210,309,121,30,7,2,0,0
36714,210,309,123,27,7,3,0,0
36715,210,312,119,27,7,4,0,0
36716,210,311,119,30,6,2,1,0
36717,210,310,120,30,6,3,0,0
36718,210,309,122,28,8,2,0,0
36719,210,310,121,27,9,2,0,0
36720,210,310,121,28,7,3,0,0
36721,210,309,124,26,7,2,1,0
36722,210,311,118,31,7,1,1,0
36723,210,311,119,29,8,1,1,0
36724,210,311,119,29,7,3,0,0
36725,210,310,119,30,9,1,0,0
36726,210,311,117,32,7,2,0,0
36727,210,313,114,32,8,2,0,0
36728,210,312,116,31,8,2,0,0
36729,210,312,117,30,7,3,0,0
36730,210,312,117,30,7,3,0,0
36731,210,313,115,32,6,2,1,0
36732,210,312,117,31,6,2,1,0
36733,210,312,116,32,7,1,1,0
36734,210,313,115,31,7,3,0,0
36735,210,313,114,33,6,3,0,0
36736,210,313,115,32,5,4,0,0
36737,210,314,115,29,7,4,0,0
36738,210,313,116,30,7,2,1,0
36739,210,315,113,32,5,2,2,0
36740,210,312,118,30,6,1,2,0
36741,210,311,118,31,6,3,0,0
36742,210,312,116,32,6,3,0,0
36743,210,314,113,33,6,2,1,0
36744,210,314,115,31,6,1,1,1
36745,210,314,115,30,6,3,1,0
36746,210,313,115,30,9,2,0,0
36747,210,314,114,30,8,3,0,0
36748,210,315,112,31,8,3,0,0
36749,210,312,117,30,7,3,0,0
36750,210,312,117,30,7,3,0,0
36751,210,314,113,32,7,3,0,0
36752,210,313,115,30,9,2,0,0
36753,210,314,115,29,7,4,0,0
36754,210,314,114,29,10,2,0,0
36755,210,312,116,31,8,2,0,0
36756,210,313,115,31,7,3,0,0
36757,210,311,118,30,8,2,0,0
36758,210,312,117,29,9,2,0,0
36759,210,313,115,30,9,2,0,0
36760,210,311,118,30,8,2,0,0
36761,210,312,116,31,8,2,0,0
36762,210,311,118,30,8,2,0,0
36763,210,312,117,30,7,3,0,0
36764,210,315,112,32,7,2,1,0
36765,210,312,116,31,8,2,0,0
36766,210,313,115,31,7,3,0,0
36767,210,313,115,31,7,3,0,0
36768,210,315,112,33,6,2,0,1
36769,210,316,111,32,7,1,2,0
36770,210,313,114,33,6,3,0,0
36771,210,314,114,31,7,2,1,0
36772,210,312,117,31,6,2,1,0
36773,210,311,119,29,8,1,1,0
36774,210,312,117,30,8,1,1,0
36775,210,312,117,30,8,1,1,0
36776,210,310,121,27,10,0,1,0
36777,210,312,118,29,7,2,1,0
36778,210,310,120,29,8,2,0,0
36779,210,312,117,30,7,3,0,0
36780,210,312,118,28,8,3,0,0
36781,210,314,116,28,7,3,1,0
36782,210,312,117,30,7,3,0,0
36783,210,311,120,29,6,1,2,0
36784,210,311,121,27,7,1,2,0
36785,210,309,123,28,6,2,1,0
36786,210,310,122,26,8,3,0,0
36787,210,311,118,31,6,3,0,0
36788,210,311,121,27,6,3,1,0
36789,210,315,116,26,9,1,1,1
36790,210,316,114,26,9,3,1,0
36791,210,314,117,26,8,3,1,0
36792,210,312,118,28,8,3,0,0
36793,210,313,117,27,9,3,0,0
36794,210,311,119,29,7,3,0,0
36795,210,312,117,30,7,3,0,0
36796,210,314,116,28,7,3,1,0
36797,210,313,116,30,7,2,1,0
36798,210,312,116,32,7,1,1,0
36799,210,312,118,28,9,1,1,0
36800,209,312,117,33,6,2,0,0
36801,209,314,114,34,5,3,0,0
36802,209,314,116,30,8,1,1,0
36803,209,316,112,32,8,1,1,0
36804,209,315,114,32,6,2,1,0
36805,209,315,115,30,7,2,1,0
36806,209,315,114,31,7,3,0,0
36807,209,313,118,29,7,3,0,0
36808,209,313,118,30,6,2,1,0
36809,209,313,118,29,7,3,0,0
36810,209,312,118,31,7,2,0,0
36811,209,313,118,28,9,2,0,0
36812,209,313,118,29,7,3,0,0
36813,209,313,116,33,5,3,0,0
36814,209,314,115,33,4,4,0,0
36815,209,312,119,29,8,2,0,0
36816,209,313,118,29,8,1,1,0
36817,209,313,119,28,7,2,1,0
36818,209,314,116,30,7,3,0,0
36819,209,313,119,28,7,2,1,0
36820,209,313,118,29,7,3,0,0
36821,209,316,113,32,5,3,1,0
36822,209,314,116,30,7,3,0,0
36823,209,314,117,28,8,3,0,0
36824,209,313,119,28,7,2,1,0
36825,209,313,119,28,6,4,0,0
36826,209,311,121,30,5,2,1,0
36827,209,313,119,30,4,2,2,0
36828,209,313,117,32,5,2,1,0
36829,209,314,116,31,6,2,1,0
36830,209,316,114,31,5,2,2,0
36831,209,314,117,30,5,3,1,0
36832,209,312,119,31,4,4,0,0
36833,209,313,117,31,6,3,0,0
36834,209,313,116,33,5,3,0,0
36835,209,313,119,29,5,3,1,0
36836,209,314,115,33,4,4,0,0
36837,209,314,115,32,6,3,0,0
36838,209,313,118,31,4,3,1,0
36839,209,313,118,31,5,1,2,0
36840,209,313,119,28,6,4,0,0
36841,209,312,120,29,6,2,1,0
36842,209,314,117,29,6,4,0,0
36843,209,312,119,29,8,2,0,0
36844,209,312,120,28,7,3,0,0
36845,209,314,117,29,6,4,0,0
36846,209,313,118,29,7,3,0,0
36847,209,313,117,31,6,3,0,0
36848,209,315,115,30,6,4,0,0
36849,209,316,114,29,8,2,1,0
36850,209,314,117,30,5,3,1,0
36851,209,313,117,31,6,3,0,0
36852,209,313,115,34,6,2,0,0
36853,209,314,112,37,5,2,0,0
36854,209,313,115,33,8,1,0,0
36855,209,312,115,36,6,1,0,0
36856,209,311,119,31,8,1,0,0
36857,209,312,118,30,9,1,0,0
36858,209,315,113,32,9,0,1,0
36859,209,315,112,35,6,1,1,0
36860,209,315,112,34,7,2,0,0
36861,209,317,111,32,7,2,1,0
36862,209,316,114,30,7,1,2,0
36863,209,313,117,31,6,3,0,0
36864,209,315,116,29,6,3,1,0
36865,209,314,117,29,7,2,1,0
36866,209,313,118,29,7,3,0,0
36867,209,312,119,29,8,2,0,0
36868,209,316,112,31,9,2,0,0
36869,209,316,112,31,9,2,0,0
36870,209,314,117,29,7,2,1,0
36871,209,313,119,28,7,2,1,0
36872,209,313,119,28,7,2,1,0
36873,210,311,118,31,6,3,0,0
36874,210,313,114,33,7,1,1,0
36875,210,313,114,33,6,3,0,0
36876,210,313,116,30,6,4,0,0
36877,211,314,112,31,7,4,0,0
36878,211,312,114,33,6,2,1,0
36879,211,310,118,30,7,3,0,0
36880,211,311,117,30,7,2,1,0
36881,211,311,118,28,8,2,1,0
36882,211,312,115,31,7,2,1,0
36883,211,312,115,31,7,2,1,0
36884,211,312,115,30,8,3,0,0
36885,211,312,115,30,8,3,0,0
36886,211,310,118,29,9,2,0,0
36887,211,311,117,29,8,3,0,0
36888,211,312,115,31,6,4,0,0
36889,211,311,116,31,7,3,0,0
36890,211,313,113,32,7,2,1,0
36891,211,311,116,31,7,3,0,0
36892,211,311,115,32,8,2,0,0
36893,211,311,116,31,7,3,0,0
36894,211,311,116,31,8,1,1,0
36895,211,313,113,31,9,1,1,0
36896,211,312,115,30,9,1,1,0
36897,211,310,118,29,10,0,1,0
36898,211,311,116,31,8,1,1,0
36899,211,311,116,30,9,2,0,0
36900,211,310,117,31,8,2,0,0
36901,211,311,116,31,7,3,0,0
36902,211,312,116,28,9,3,0,0
36903,211,313,113,31,9,1,1,0
36904,211,312,115,30,8,3,0,0
36905,211,311,116,31,7,3,0,0
36906,211,311,115,33,6,3,0,0
36907,211,311,117,30,7,2,1,0
36908,211,311,115,33,7,1,1,0
36909,211,313,114,32,5,3,0,1
36910,211,311,117,29,8,3,0,0
36911,211,310,118,29,9,2,0,0
36912,211,312,115,31,7,2,1,0
36913,211,313,114,30,8,2,1,0
36914,211,313,114,31,6,3,1,0
36915,211,312,115,31,7,2,1,0
36916,211,311,117,30,7,2,1,0
36917,211,313,115,29,7,3,1,0
36918,211,312,115,30,8,3,0,0
36919,211,311,117,30,7,2,1,0
36920,211,313,113,32,7,2,1,0
36921,211,311,115,32,8,2,0,0
36922,211,312,115,29,10,2,0,0
36923,211,313,112,34,6,2,1,0
36924,211,309,119,30,8,2,0,0
36925,211,309,119,30,8,2,0,0
36926,211,313,114,31,6,3,1,0
36927,211,312,114,32,7,3,0,0
36928,211,314,112,31,7,4,0,0
36929,211,311,116,30,9,2,0,0
36930,211,314,113,29,8,4,0,0
36931,211,311,116,31,7,3,0,0
36932,211,310,118,30,7,3,0,0
36933,211,310,116,33,7,2,0,0
36934,211,313,114,30,8,2,1,0
36935,211,313,112,33,7,3,0,0
36936,211,311,117,29,8,3,0,0
36937,211,311,116,31,7,3,0,0
36938,211,311,117,30,7,2,1,0
36939,211,310,118,30,8,1,1,0
36940,211,312,116,29,8,2,1,0
36941,210,313,117,29,6,3,1,0
36942,210,314,114,31,6,4,0,0
36943,210,313,116,30,6,4,0,0
36944,210,312,118,29,6,4,0,0
36945,210,312,117,31,5,4,0,0
36946,210,312,119,28,6,3,1,0
36947,210,311,118,31,6,3,0,0
36948,210,310,119,31,7,2,0,0
36949,210,311,119,29,7,3,0,0
36950,210,313,115,31,7,3,0,0
36951,210,313,116,30,7,2,1,0
36952,210,312,118,29,6,4,0,0
36953,210,312,118,28,8,3,0,0
36954,210,313,115,30,9,2,0,0
36955,210,313,117,28,8,2,1,0
36956,210,314,115,30,6,3,1,0
36957,210,314,117,27,7,3,0,1
36958,210,315,113,30,7,4,0,0
36959,210,313,116,29,8,3,0,0
36960,210,313,117,27,9,3,0,0
36961,210,314,114,30,8,3,0,0
36962,210,315,112,32,6,4,0,0
36963,210,312,117,29,9,2,0,0
36964,210,314,115,29,7,4,0,0
36965,210,315,113,29,9,3,0,0
36966,210,316,112,30,7,3,1,0
36967,210,316,112,29,8,4,0,0
36968,210,314,115,29,7,4,0,0
36969,210,314,114,31,7,2,1,0
36970,210,313,116,29,8,3,0,0
36971,210,315,112,32,7,2,1,0
36972,210,312,116,31,8,2,0,0
36973,210,313,114,31,10,1,0,0
36974,210,313,114,31,10,1,0,0
36975,210,314,112,33,8,2,0,0
36976,210,314,114,30,8,3,0,0
36977,210,313,116,29,8,3,0,0
36978,210,313,116,29,8,3,0,0
36979,210,312,117,29,9,2,0,0
36980,210,313,116,29,8,3,0,0
36981,210,314,114,31,7,2,1,0
36982,210,313,116,30,6,4,0,0
36983,210,313,116,30,7,2,1,0
36984,210,312,117,30,7,3,0,0
36985,210,312,117,30,7,3,0,0
36986,210,313,117,28,8,2,1,0
36987,210,314,115,30,6,3,1,0
36988,210,313,117,28,7,4,0,0
36989,210,313,116,30,6,4,0,0
36990,210,313,116,30,7,2,1,0
36991,210,314,115,29,8,2,1,0
36992,210,315,113,29,10,1,1,0
36993,210,314,116,27,9,2,1,0
36994,210,313,117,28,8,2,1,0
36995,210,312,119,26,9,3,0,0
36996,210,313,118,27,8,1,2,0
36997,210,314,115,29,8,2,1,0
36998,210,313,117,27,9,3,0,0
36999,210,313,118,26,8,4,0,0
37000,210,312,117,29,9,2,0,0
37001,210,313,116,29,8,3,0,0
37002,210,312,118,27,10,2,0,0
37003,210,314,115,28,9,3,0,0
37004,210,313,116,28,10,2,0,0
37005,210,314,115,28,9,3,0,0
37006,210,315,114,28,8,4,0,0
37007,210,313,118,25,10,3,0,0
37008,210,314,116,28,7,3,1,0
37009,210,316,113,28,8,3,1,0
37010,210,315,114,29,7,3,1,0
37011,210,315,113,29,9,3,0,0
37012,210,312,118,27,10,2,0,0
37013,209,314,118,25,11,2,0,0
37014,209,317,111,31,8,3,0,0
37015,209,316,114,28,9,3,0,0
37016,209,315,117,26,9,2,1,0
37017,209,314,117,28,9,1,1,0
37018,209,314,117,28,8,3,0,0
37019,209,312,120,27,9,2,0,0
37020,209,313,118,28,9,2,0,0
37021,209,315,116,28,7,4,0,0
37022,209,315,116,27,9,3,0,0
37023,209,318,112,28,8,3,1,0
37024,209,315,116,27,9,3,0,0
37025,209,316,114,28,9,3,0,0
37026,209,317,113,28,9,2,1,0
37027,209,316,114,29,7,4,0,0
37028,209,316,114,28,9,3,0,0
37029,209,316,111,33,8,2,0,0
37030,209,317,113,28,8,4,0,0
37031,209,316,114,28,9,3,0,0
37032,209,315,115,29,8,3,0,0
37033,209,315,114,31,7,3,0,0
37034,209,316,113,30,8,3,0,0
37035,209,316,114,28,9,3,0,0
37036,209,317,113,28,9,2,1,0
37037,209,315,114,31,8,1,1,0
37038,209,315,114,31,8,1,1,0
37039,209,314,115,31,8,2,0,0
37040,209,316,113,30,8,3,0,0
37041,209,315,115,29,8,3,0,0
37042,209,317,111,32,6,4,0,0
37043,209,317,111,32,7,2,1,0
37044,209,318,110,30,9,3,0,0
37045,209,318,110,31,8,2,1,0
37046,209,317,112,30,7,4,0,0
37047,209,316,114,28,9,3,0,0
37048,209,317,112,30,8,2,1,0
37049,209,317,113,28,9,2,1,0
37050,209,316,114,29,8,2,1,0
37051,209,317,114,26,9,4,0,0
37052,209,315,115,29,8,3,0,0
37053,209,315,115,29,8,3,0,0
37054,209,316,112,32,7,3,0,0
37055,209,315,116,28,8,2,1,0
37056,209,317,113,28,8,4,0,0
37057,209,318,110,32,6,3,1,0
37058,209,317,112,31,6,3,1,0
37059,209,317,111,31,8,3,0,0
37060,209,315,115,32,3,4,1,0
37061,209,314,117,30,5,3,1,0
37062,209,313,118,30,6,2,1,0
37063,209,313,117,30,8,2,0,0
37064,209,314,115,31,8,2,0,0
37065,209,314,118,28,7,1,2,0
37066,209,314,116,31,6,2,1,0
37067,208,315,117,30,6,2,1,0
37068,208,318,111,32,7,3,0,0
37069,208,317,112,33,6,3,0,0
37070,208,315,116,31,6,3,0,0
37071,208,316,114,32,6,3,0,0
37072,208,316,114,32,6,3,0,0
37073,208,316,115,31,5,4,0,0
37074,208,317,114,30,6,4,0,0
37075,208,317,113,32,6,2,1,0
37076,208,316,114,32,7,1,1,0
37077,208,317,112,33,6,3,0,0
37078,208,315,115,33,6,1,1,0
37079,208,315,116,31,6,3,0,0
37080,208,315,117,30,6,2,1,0
37081,208,315,116,31,6,3,0,0
37082,208,316,115,31,5,4,0,0
37083,208,314,119,28,7,3,0,0
37084,208,316,117,28,6,3,1,0
37085,208,316,115,31,6,2,1,0
37086,208,315,117,29,7,3,0,0
37087,208,317,114,30,6,4,0,0
37088,208,317,113,32,5,4,0,0
37089,208,316,116,30,5,3,1,0
37090,208,315,118,28,8,0,2,0
37091,208,317,114,30,8,0,2,0
37092,208,319,110,33,6,1,2,0
37093,208,317,113,32,6,2,1,0
37094,208,315,115,32,7,2,0,0
37095,209,314,116,29,9,2,0,0
37096,209,315,116,27,9,3,0,0
37097,209,314,118,26,9,3,0,0
37098,209,314,118,28,6,3,1,0
37099,209,315,116,28,7,4,0,0
37100,209,315,115,30,7,2,1,0
37101,209,315,112,34,7,2,0,0
37102,209,314,116,29,9,2,0,0
37103,209,313,117,29,10,1,0,0
37104,209,316,111,34,7,1,1,0
37105,209,314,117,28,9,1,1,0
37106,209,315,116,27,9,3,0,0
37107,209,314,116,30,7,3,0,0
37108,209,315,116,27,9,3,0,0
37109,209,315,116,27,9,3,0,0
37110,209,316,113,30,9,1,1,0
37111,209,316,112,33,6,2,1,0
37112,209,315,116,28,8,2,1,0
37113,209,316,113,31,6,4,0,0
37114,209,315,114,30,9,2,0,0
37115,209,316,115,28,7,3,1,0
37116,209,315,115,30,7,2,1,0
37117,209,316,115,28,7,3,1,0
37118,209,314,117,28,8,3,0,0
37119,209,314,115,31,8,2,0,0
37120,209,315,114,31,7,3,0,0
37121,209,316,114,30,6,3,1,0
37122,209,316,114,30,6,3,1,0
37123,209,316,113,32,5,3,1,0
37124,209,313,117,31,6,3,0,0
37125,209,315,114,32,6,2,1,0
37126,209,317,111,32,7,2,1,0
37127,209,314,116,31,5,4,0,0
37128,209,316,114,31,5,2,2,0
37129,209,312,119,29,8,2,0,0
37130,209,312,119,28,10,1,0,0
37131,209,313,118,29,8,1,1,0
37132,209,311,121,28,8,2,0,0
37133,209,312,119,30,6,3,0,0
37134,209,312,119,30,6,3,0,0
37135,209,311,122,26,9,2,0,0
37136,209,312,121,26,8,3,0,0
37137,209,312,120,27,9,2,0,0
37138,209,311,121,27,10,1,0,0
37139,209,312,120,27,10,0,1,0
37140,209,313,118,29,8,1,1,0
37141,209,314,117,28,8,3,0,0
37142,209,314,116,30,7,3,0,0
37143,209,312,120,27,9,2,0,0
37144,209,313,119,26,10,2,0,0
37145,209,313,118,28,9,2,0,0
37146,209,311,122,26,9,2,0,0
37147,209,312,120,29,6,2,1,0
37148,209,313,118,29,7,3,0,0
37149,209,312,119,30,6,3,0,0
37150,209,311,119,32,7,0,1,0
37151,209,311,119,32,7,0,1,0
37152,209,310,121,30,8,1,0,0
37153,209,313,115,34,6,2,0,0
37154,209,312,117,33,6,2,0,0
37155,209,312,118,31,8,0,1,0
37156,209,311,120,30,7,2,0,0
37157,209,314,116,30,7,3,0,0
37158,209,312,118,31,7,2,0,0
37159,209,312,119,30,7,1,1,0
37160,209,312,120,28,8,1,1,0
37161,209,312,119,29,8,2,0,0
37162,209,311,121,28,8,2,0,0
37163,209,312,119,29,8,2,0,0
37164,209,312,118,30,9,1,0,0
37165,209,314,116,31,6,2,1,0
37166,209,312,118,31,7,2,0,0
37167,209,313,118,30,6,2,1,0
37168,209,312,118,31,7,2,0,0
37169,209,313,118,29,7,3,0,0
37170,209,312,119,29,9,0,1,0
37171,209,313,118,29,8,1,1,0
37172,209,312,120,27,9,2,0,0
37173,209,313,118,29,8,1,1,0
37174,209,313,117,30,9,0,1,0
37175,209,312,119,29,9,0,1,0
37176,209,313,118,29,8,1,1,0
37177,209,313,118,29,7,3,0,0
37178,209,312,118,31,7,2,0,0
37179,209,313,116,32,7,2,0,0
37180,209,313,117,30,9,0,1,0
37181,209,312,118,31,8,0,1,0
37182,209,312,119,29,9,0,1,0
37183,209,311,121,28,9,0,1,0
37184,209,310,122,28,9,1,0,0
37185,209,310,121,30,8,1,0,0
37186,209,313,117,31,7,1,1,0
37187,209,314,116,30,8,1,1,0
37188,209,311,121,28,9,0,1,0
37189,209,312,119,30,7,1,1,0
37190,209,313,118,29,8,1,1,0
37191,209,317,111,33,6,1,2,0
37192,209,313,117,30,9,0,1,0
37193,209,314,115,33,5,2,1,0
37194,209,313,116,34,4,2,1,0
37195,209,313,116,32,7,2,0,0
37196,209,315,114,32,6,2,1,0
37197,209,313,117,31,6,3,0,0
37198,209,313,117,30,8,2,0,0
37199,209,316,111,34,6,3,0,0
37200,209,315,115,30,7,2,1,0
37201,209,314,115,32,7,1,1,0
37202,209,314,115,32,6,3,0,0
37203,209,315,113,33,6,3,0,0
37204,209,315,114,31,8,1,1,0
37205,209,315,113,31,10,1,0,0
37206,209,313,117,31,7,1,1,0
37207,209,313,117,31,7,1,1,0
37208,209,313,119,27,9,1,1,0
37209,209,315,117,26,9,2,1,0
37210,209,314,116,30,7,3,0,0
37211,209,311,122,26,9,2,0,0
37212,209,313,117,30,8,2,0,0
37213,209,314,117,28,9,1,1,0
37214,209,312,118,31,8,0,1,0
37215,209,313,118,30,6,2,1,0
37216,209,313,118,29,8,1,1,0
37217,209,313,118,29,8,1,1,0
37218,209,313,118,29,8,1,1,0
37219,209,313,118,29,7,3,0,0
37220,209,311,120,30,7,2,0,0
37221,209,312,120,28,7,3,0,0
37222,209,312,119,30,6,3,0,0
37223,209,313,118,29,7,3,0,0
37224,209,316,113,31,6,4,0,0
37225,209,313,117,30,8,2,0,0
37226,209,314,117,28,8,3,0,0
37227,209,315,116,28,8,2,1,0
37228,209,315,116,28,8,2,1,0
37229,209,313,119,28,6,4,0,0
37230,209,312,120,28,7,3,0,0
37231,209,313,117,31,6,3,0,0
37232,209,315,115,29,9,1,1,0
37233,209,315,115,30,7,2,1,0
37234,209,314,117,28,8,3,0,0
37235,209,313,118,30,5,4,0,0
37236,209,312,119,30,6,3,0,0
37237,209,312,120,28,7,3,0,0
37238,209,311,121,29,6,3,0,0
37239,209,312,121,27,6,4,0,0
37240,209,311,121,29,6,3,0,0
37241,209,310,123,28,6,3,0,0
37242,209,312,119,31,4,4,0,0
37243,209,312,120,28,7,3,0,0
37244,209,312,119,30,6,3,0,0
37245,209,312,120,28,7,3,0,0
37246,209,312,120,28,7,3,0,0
37247,209,312,120,28,7,3,0,0
37248,209,313,119,28,6,4,0,0
37249,209,316,113,31,6,4,0,0
37250,209,316,116,27,7,2,2,0
37251,209,315,116,29,6,3,1,0
37252,209,313,119,27,8,3,0,0
37253,209,314,117,28,8,3,0,0
37254,209,314,117,28,8,3,0,0
37255,209,315,115,29,8,3,0,0
37256,209,314,117,28,8,3,0,0
37257,209,316,114,29,8,2,1,0
37258,209,315,116,28,8,2,1,0
37259,209,316,115,28,8,1,2,0
37260,209,317,112,31,7,1,2,0
37261,209,316,113,32,5,3,1,0
37262,209,314,116,31,6,2,1,0
37263,209,313,118,28,9,2,0,0
37264,209,313,118,30,5,4,0,0
37265,209,314,117,28,9,1,1,0
37266,209,313,119,27,8,3,0,0
37267,209,313,119,27,8,3,0,0
37268,209,312,121,27,6,4,0,0
37269,209,311,122,28,5,4,0,0
37270,209,311,122,28,6,2,1,0
37271,209,311,121,28,8,2,0,0
37272,209,313,118,29,8,1,1,0
37273,209,311,120,30,7,2,0,0
37274,209,312,120,29,6,2,1,0
37275,209,312,120,29,5,4,0,0
37276,209,312,120,28,7,3,0,0
37277,209,312,121,27,6,4,0,0
37278,209,311,122,27,7,3,0,0
37279,209,309,126,25,7,3,0,0
37280,209,310,125,25,6,4,0,0
37281,209,312,121,28,5,3,1,0
37282,208,313,119,31,6,1,1,0
37283,208,313,119,31,6,1,1,0
37284,208,311,122,30,6,2,0,0
37285,208,313,121,29,4,3,1,0
37286,208,312,123,27,5,4,0,0
37287,208,315,117,31,4,3,1,0
37288,208,315,117,31,4,3,1,0
37289,208,317,112,34,5,2,1,0
37290,208,317,112,34,5,2,1,0
37291,208,316,113,34,6,1,1,0
37292,208,313,120,29,6,3,0,0
37293,208,314,118,31,5,2,1,0
37294,208,314,119,29,6,2,1,0
37295,208,312,121,29,7,2,0,0
37296,208,314,117,32,6,1,1,0
37297,208,313,119,31,5,3,0,0
37298,208,316,115,31,5,4,0,0
37299,208,314,118,31,4,4,0,0
37300,208,314,118,31,4,4,0,0
37301,208,315,116,31,6,3,0,0
37302,208,315,115,33,5,3,0,0
37303,208,316,114,32,6,3,0,0
37304,208,313,119,31,5,3,0,0
37305,208,313,120,30,4,4,0,0
37306,208,313,120,30,5,2,1,0
37307,208,314,119,29,6,2,1,0
37308,208,311,122,30,6,2,0,0
37309,208,312,122,28,7,1,1,0
37310,208,314,119,29,6,2,1,0
37311,208,314,118,31,4,4,0,0
37312,209,313,118,29,7,3,0,0
37313,209,313,119,28,7,2,1,0
37314,209,314,116,31,6,2,1,0
37315,209,312,119,30,6,3,0,0
37316,209,314,118,28,6,3,1,0
37317,209,314,116,31,6,2,1,0
37318,209,312,120,29,5,4,0,0
37319,209,313,119,28,7,2,1,0
37320,209,312,119,29,8,2,0,0
37321,209,312,119,30,6,3,0,0
37322,209,312,119,29,8,2,0,0
37323,209,314,117,28,8,3,0,0
37324,209,313,116,32,7,2,0,0
37325,209,312,118,31,7,2,0,0
37326,209,312,119,30,6,3,0,0
37327,209,315,116,29,6,3,1,0
37328,209,312,119,30,7,1,1,0
37329,209,314,117,29,7,2,1,0
37330,209,314,118,28,6,3,1,0
37331,209,315,114,32,6,2,1,0
37332,209,314,115,32,7,1,1,0
37333,209,313,116,32,7,2,0,0
37334,209,312,120,29,6,2,1,0
37335,209,312,120,28,7,3,0,0
37336,209,312,119,30,6,3,0,0
37337,209,313,118,30,6,2,1,0
37338,209,315,115,31,5,3,1,0
37339,209,314,117,30,5,3,1,0
37340,209,312,121,27,6,4,0,0
37341,209,315,115,31,5,3,1,0
37342,209,312,119,30,6,3,0,0
37343,209,313,118,29,7,3,0,0
37344,209,312,120,27,9,2,0,0
37345,209,314,116,30,7,3,0,0
37346,209,314,117,29,7,2,1,0
37347,209,315,116,29,6,3,1,0
37348,209,314,118,28,7,1,2,0
37349,209,314,117,30,5,3,1,0
37350,209,310,123,27,9,0,1,0
37351,209,311,122,26,9,2,0,0
37352,209,313,119,27,9,1,1,0
37353,209,312,121,26,9,1,1,0
37354,209,311,121,29,6,3,0,0
37355,209,310,123,27,8,2,0,0
37356,209,312,120,28,8,1,1,0
37357,209,315,116,29,6,3,1,0
37358,209,313,120,25,9,3,0,0
37359,209,315,116,28,8,2,1,0
37360,209,312,122,25,8,2,1,0
37361,209,313,120,27,6,3,1,0
37362,209,312,122,26,7,1,2,0
37363,209,313,121,25,7,3,1,0
37364,209,313,119,28,6,4,0,0
37365,209,313,121,25,7,3,1,0
37366,209,313,119,28,6,4,0,0
37367,209,313,119,27,8,3,0,0
37368,209,314,118,27,8,2,1,0
37369,209,312,121,27,6,4,0,0
37370,209,312,120,28,8,1,1,0
37371,209,311,122,27,7,3,0,0
37372,209,311,123,26,6,4,0,0
37373,209,311,121,29,6,3,0,0
37374,209,313,118,30,6,2,1,0
37375,209,314,116,30,7,3,0,0
37376,209,312,119,30,6,3,0,0
37377,209,313,118,30,5,4,0,0
37378,209,311,121,29,6,3,0,0
37379,209,311,121,29,6,3,0,0
37380,209,312,119,29,8,2,0,0
37381,209,313,118,30,5,4,0,0
37382,209,314,117,30,5,3,1,0
37383,209,312,119,30,6,3,0,0
37384,209,315,115,29,8,3,0,0
37385,209,315,115,31,5,3,1,0
37386,209,312,118,31,7,2,0,0
37387,209,314,116,31,6,2,1,0
37388,209,311,120,29,9,1,0,0
37389,209,314,115,32,6,3,0,0
37390,209,313,116,32,7,2,0,0
37391,210,311,117,32,7,2,0,0
37392,210,311,117,32,7,2,0,0
37393,210,311,119,28,9,2,0,0
37394,210,310,120,29,8,2,0,0
37395,210,310,119,31,7,2,0,0
37396,210,313,115,31,7,3,0,0
37397,210,312,116,32,6,3,0,0
37398,210,312,117,31,5,4,0,0
37399,210,312,117,31,6,2,1,0
37400,210,312,117,30,7,3,0,0
37401,210,314,115,29,8,2,1,0
37402,210,314,115,30,6,3,1,0
37403,210,312,119,27,8,2,1,0
37404,210,311,119,28,9,2,0,0
37405,210,313,117,28,7,4,0,0
37406,210,312,117,31,5,4,0,0
37407,210,309,122,29,6,3,0,0
37408,210,309,122,29,6,3,0,0
37409,210,311,121,27,6,3,1,0
37410,210,311,120,28,7,2,1,0
37411,210,312,118,30,5,3,1,0
37412,210,311,121,27,6,3,1,0
37413,210,311,120,29,5,3,1,0
37414,210,311,120,28,6,4,0,0
37415,210,310,119,31,7,2,0,0
37416,210,313,117,28,8,2,1,0
37417,210,312,118,28,9,1,1,0
37418,210,312,116,32,7,1,1,0
37419,210,311,118,31,7,1,1,0
37420,210,311,119,29,8,1,1,0
37421,210,312,118,29,6,4,0,0
37422,210,311,117,32,7,2,0,0
37423,210,313,116,30,7,2,1,0
37424,210,312,117,30,8,1,1,0
37425,210,312,117,30,7,3,0,0
37426,210,310,119,31,7,2,0,0
37427,210,311,118,31,6,3,0,0
37428,210,311,118,30,8,2,0,0
37429,210,310,119,31,7,2,0,0
37430,210,311,119,29,8,1,1,0
37431,210,312,116,32,7,1,1,0
37432,210,312,118,28,8,3,0,0
37433,210,312,117,30,7,3,0,0
37434,210,312,118,28,8,3,0,0
37435,210,314,114,31,6,4,0,0
37436,210,313,115,31,8,1,1,0
37437,210,314,115,29,8,2,1,0
37438,210,312,118,29,7,2,1,0
37439,210,309,123,27,8,1,1,0
37440,210,311,120,28,7,2,1,0
37441,210,310,120,29,9,0,1,0
37442,210,310,119,31,7,2,0,0
37443,210,309,120,32,6,2,0,0
37444,210,310,119,31,7,2,0,0
37445,210,308,123,28,9,1,0,0
37446,210,309,120,30,10,0,0,0
37447,210,310,122,26,8,3,0,0
